,sgName,ABL_Plasmid_1,ABL_Plasmid_2,K562_ABE_1,K562_ABE_2
2764,BCRABL_2222,22410,30557,11795,11358
2765,BCRABL_1839,457,605,277,176
2766,BCRABL_620,4472,5925,2595,2178
2767,BCRABL_1126,4400,5823,2582,2404
2768,BCRABL_988,1134,1534,740,644
2769,BCRABL_2900,3747,4696,1811,1812
2770,BCRABL_246,126,155,62,59
2771,BCRABL_2457,799,1096,388,565
2772,BCRABL_1412,5982,7851,3456,3237
2773,BCRABL_2536,568,646,439,384
2774,BCRABL_1392,253,362,139,126
2775,BCRABL_1205,1617,2110,1092,1030
2776,BCRABL_480,1475,1825,757,686
2777,BCRABL_992,277,352,182,175
2778,BCRABL_1213,5020,6578,3036,2562
2779,BCRABL_1872,2819,3961,1856,1838
2780,BCRABL_1167,2813,3907,1687,1615
2781,BCRABL_1329,1144,1454,634,632
2782,BCRABL_2668,6378,8686,3824,3337
2783,BCRABL_2198,1763,2472,1423,1180
2784,BCRABL_372,2413,3134,1340,1410
2785,BCRABL_1018,481,618,319,233
2786,BCRABL_1395,485,745,381,389
2787,BCRABL_2809,3963,5466,2715,2320
2788,BCRABL_1320,2236,3000,1528,1283
2789,BCRABL_1333,1244,1659,357,393
2790,BCRABL_511,1033,1413,655,580
2791,BCRABL_373,3097,4233,1973,1770
2792,BCRABL_883,3062,4145,1307,1351
2793,BCRABL_2382,972,1332,901,703
2794,BCRABL_2218,5976,7978,2736,2701
2795,BCRABL_1574,928,1229,724,575
2796,BCRABL_1127,1048,1399,740,648
2797,BCRABL_2413,4499,5921,2928,2626
2798,BCRABL_859,1164,1613,744,735
2799,BCRABL_1101,3548,4652,1945,1929
2800,BCRABL_2081,6402,8505,1143,1260
2801,BCRABL_514,1029,1419,880,682
2802,BCRABL_117,4616,6310,3878,3394
2803,BCRABL_990,294,413,198,149
2804,BCRABL_1163,1708,2309,1208,1050
2805,BCRABL_1728,834,1208,451,450
2806,BCRABL_2839,2042,2717,1242,1285
2807,BCRABL_1343,2667,3632,649,561
2808,BCRABL_1649,2585,3578,2242,2074
2809,BCRABL_93,11757,16142,5678,5221
2810,BCRABL_2379,922,1283,671,751
2811,BCRABL_3012,2066,2731,1257,1230
2812,BCRABL_885,6341,8571,3759,3183
2813,BCRABL_2454,745,963,385,353
2814,BCRABL_1210,2766,3525,1653,1605
2815,BCRABL_2219,404,607,267,311
2816,BCRABL_864,2237,2982,1241,1055
2817,BCRABL_884,2946,4017,1800,1611
2818,BCRABL_2084,6426,8440,3792,3562
2819,BCRABL_1522,770,1069,527,416
2820,BCRABL_2383,5647,7384,3401,3110
2821,BCRABL_1104,948,1232,328,351
2822,BCRABL_1971,3309,4502,1965,1928
2823,BCRABL_2874,5180,6815,2529,2415
2824,BCRABL_2898,3583,4655,1857,1873
2825,BCRABL_1325,1489,2033,777,711
2826,BCRABL_208,935,1272,459,455
2827,BCRABL_2611,226,297,137,108
2828,BCRABL_1208,1882,2483,1118,1052
2829,BCRABL_2649,350,435,199,191
2830,BCRABL_178,1551,2017,833,579
2831,BCRABL_1778,2399,3043,1677,1519
2832,BCRABL_807,1220,1568,911,894
2833,BCRABL_1131,3050,4259,2455,2092
2834,BCRABL_2191,6085,8323,3237,2795
2835,BCRABL_1215,595,786,346,329
2836,BCRABL_2462,1212,1611,642,641
2837,BCRABL_2461,12534,16882,7437,7058
2838,BCRABL_1022,3113,4234,1876,1579
2839,BCRABL_2419,877,1197,489,560
2840,BCRABL_1292,739,1009,590,626
2841,BCRABL_965,2848,3742,1867,1902
2842,BCRABL_370,3252,4310,2473,1974
2843,BCRABL_2849,841,1172,453,429
2844,BCRABL_890,1727,2404,1055,1138
2845,BCRABL_2690,5115,6473,2846,2366
2846,BCRABL_2553,17498,24055,9873,9277
2847,BCRABL_2941,1470,2050,1000,970
2848,BCRABL_2335,405,569,195,223
2849,BCRABL_809,2378,3040,1669,1535
2850,BCRABL_2670,340,404,214,280
2851,BCRABL_2907,1802,2494,1103,1110
2852,BCRABL_1391,923,1206,652,532
2853,BCRABL_1838,616,804,385,334
2854,BCRABL_1094,3783,5153,2553,2347
2855,BCRABL_2332,1336,1793,798,652
2856,BCRABL_2970,7315,9828,4363,3443
2857,BCRABL_2420,755,985,489,438
2858,BCRABL_1383,9456,13273,6346,5602
2859,BCRABL_966,3578,4879,1828,1864
2860,BCRABL_2588,27,43,22,20
2861,BCRABL_1382,2793,3690,946,1038
2862,BCRABL_1579,1223,1788,882,896
2863,BCRABL_2810,198,342,170,140
2864,BCRABL_991,451,661,331,254
2865,BCRABL_1161,1600,2157,748,851
2866,BCRABL_75,1920,2491,933,930
2867,BCRABL_771,1859,2585,1050,763
2868,BCRABL_853,799,1020,506,502
2869,BCRABL_2459,13072,17572,6396,5850
2870,BCRABL_967,2119,2847,1491,1371
2871,BCRABL_1385,835,1106,579,611
2872,BCRABL_434,2709,3417,979,947
2873,BCRABL_1255,2515,3136,1445,1443
2874,BCRABL_1397,243,340,211,151
2875,BCRABL_891,3323,4255,1957,1957
2876,BCRABL_3034,1249,1619,600,672
2877,BCRABL_376,2540,3288,1553,1567
2878,BCRABL_96,577,758,266,225
2879,BCRABL_1019,292,393,136,148
2880,BCRABL_1048,592,888,471,491
2881,BCRABL_1827,1770,2342,990,977
2882,BCRABL_2189,1405,2270,991,752
2883,BCRABL_2648,4056,5428,2346,2158
2884,BCRABL_2377,4128,5320,2392,1852
2885,BCRABL_1346,4502,6078,1413,1507
2886,BCRABL_1834,229,305,179,170
2887,BCRABL_2733,1028,1360,726,670
2888,BCRABL_989,269,353,175,148
2889,BCRABL_2686,3594,4826,2431,1912
2890,BCRABL_2944,1000,1270,646,636
2891,BCRABL_2590,139,178,62,72
2892,BCRABL_2803,178,227,97,100
2893,BCRABL_2337,438,580,216,222
2894,BCRABL_2552,116,143,42,67
2895,BCRABL_882,4100,5392,2268,2134
2896,BCRABL_1176,2071,2756,1083,1051
2897,BCRABL_2274,226,369,218,227
2898,BCRABL_1020,173,219,103,90
2899,BCRABL_993,734,896,374,266
2900,BCRABL_1180,4390,5739,2393,2142
2901,BCRABL_2310,1783,2539,1069,1006
2902,BCRABL_2596,2392,3285,1625,1575
2903,BCRABL_1831,4750,6445,3034,2882
2904,BCRABL_2220,6830,9225,3522,3220
2905,BCRABL_2765,1139,1410,792,589
2906,BCRABL_247,1770,2291,778,778
2907,BCRABL_2376,1372,1737,870,783
2908,BCRABL_3063,244,324,214,163
2909,BCRABL_1342,2674,3550,1867,1752
2910,BCRABL_1413,2987,4153,2000,1815
2911,BCRABL_2766,1161,1402,572,510
2912,BCRABL_2687,2072,2594,1147,1228
2913,BCRABL_209,1445,2026,834,702
2914,BCRABL_2718,430,555,364,193
2915,BCRABL_607,542,715,442,343
2916,BCRABL_2169,2069,2663,1200,1290
2917,BCRABL_119,136,226,111,110
2918,BCRABL_2685,3859,5163,2558,2451
2919,BCRABL_177,2521,3168,1073,931
2920,BCRABL_2128,835,1170,712,671
2921,BCRABL_2785,1017,1339,589,529
2922,BCRABL_2812,10895,14165,6436,6204
2923,BCRABL_1330,3104,4213,1535,1468
2924,BCRABL_1166,3951,5073,2269,2276
2925,BCRABL_2537,578,801,466,410
2926,BCRABL_2756,11464,15481,7644,7401
2927,BCRABL_2371,6734,9191,3694,3626
2928,BCRABL_2387,742,974,428,379
2929,BCRABL_2848,6133,7924,2548,2370
2930,BCRABL_806,3767,4968,2327,2080
2931,BCRABL_1934,373,504,283,210
2932,BCRABL_369,3573,4588,2171,2086
2933,BCRABL_121,208,253,211,177
2934,BCRABL_2425,1135,1555,705,595
2935,BCRABL_2193,9470,12675,5458,5243
2936,BCRABL_2906,2916,3931,1909,1524
2937,BCRABL_1930,2600,3560,1856,1860
2938,BCRABL_512,929,1285,603,595
2939,BCRABL_2336,198,274,149,67
2940,BCRABL_1384,1028,1392,586,776
2941,BCRABL_1547,454,652,438,350
2942,BCRABL_2190,2309,3100,1112,1061
2943,BCRABL_1047,4193,5673,2022,1997
2944,BCRABL_1826,1380,1844,819,783
2945,BCRABL_2905,2819,3877,1585,1349
2946,BCRABL_968,4235,5621,2553,2392
2947,BCRABL_1123,2232,2959,1537,1678
2948,BCRABL_124,808,1023,466,464
2949,BCRABL_1317,9798,13174,6033,5440
2950,BCRABL_1049,290,399,226,205
2951,BCRABL_1179,2195,2815,1040,913
2952,BCRABL_245,1520,1990,633,618
2953,BCRABL_2554,14398,19637,7549,7142
2954,BCRABL_2669,5914,7655,3708,3134
2955,BCRABL_2613,2141,2715,1232,1108
2956,BCRABL_905,8080,10614,4836,4323
2957,BCRABL_1112,1658,2069,822,817
2958,BCRABL_2755,15427,21209,9324,8198
2959,BCRABL_1987,980,1295,644,610
2960,BCRABL_2806,2268,2933,1356,1265
2961,BCRABL_513,1886,2352,1253,980
2962,BCRABL_374,622,778,350,320
2963,BCRABL_2650,322,454,177,132
2964,BCRABL_1341,4890,6505,3464,3124
2965,BCRABL_2734,7367,10171,3826,3410
2966,BCRABL_2591,234,348,206,161
2967,BCRABL_311,427,575,252,185
2968,BCRABL_2653,1359,1806,673,640
2969,BCRABL_2083,499,635,404,265
2970,BCRABL_2129,894,1246,685,705
2971,BCRABL_2295,2404,3322,1798,1587
2972,BCRABL_3129,242,309,157,168
2973,BCRABL_856,354,494,215,196
2974,BCRABL_307,482,665,271,269
2975,BCRABL_1933,827,1184,661,548
2976,BCRABL_2791,7447,10223,4800,4585
2977,BCRABL_768,1404,1956,795,666
2978,BCRABL_2904,2454,3256,1381,1361
2979,BCRABL_810,7514,9951,4515,4351
2980,BCRABL_3078,6331,8477,4265,3715
2981,BCRABL_3025,1399,1961,945,861
2982,BCRABL_971,3926,5092,2586,2393
2983,BCRABL_2779,4357,5791,2336,1815
2984,BCRABL_95,875,1256,473,367
2985,BCRABL_1110,1358,1686,710,563
2986,BCRABL_2713,1024,1237,701,636
2987,BCRABL_622,8384,11119,5174,4618
2988,BCRABL_1931,460,600,317,391
2989,BCRABL_1828,1304,1704,1113,918
2990,BCRABL_1178,2742,3649,1141,1015
2991,BCRABL_1646,2298,3027,1588,1494
2992,BCRABL_1301,221,326,162,142
2993,BCRABL_854,3112,4046,1958,1483
2994,BCRABL_3077,11110,14588,6046,5918
2995,BCRABL_904,8107,10916,4409,4085
2996,BCRABL_887,3014,3940,1847,1751
2997,BCRABL_1389,1787,2314,1178,944
2998,BCRABL_1045,624,903,573,390
2999,BCRABL_1835,302,364,182,158
3000,BCRABL_817,12395,16900,7066,6465
3001,BCRABL_2945,717,1007,575,538
3002,BCRABL_2173,3241,4253,2011,1644
3003,BCRABL_1158,885,1123,531,521
3004,BCRABL_244,1541,2039,779,703
3005,BCRABL_1099,4016,5425,2067,2000
3006,BCRABL_2082,772,1051,433,437
3007,BCRABL_534,1775,2524,1227,1010
3008,BCRABL_1102,8782,11693,5543,5331
3009,BCRABL_2671,85,111,105,83
3010,BCRABL_1096,8279,11075,4958,4515
3011,BCRABL_857,427,523,215,247
3012,BCRABL_2805,2747,3661,1496,1382
3013,BCRABL_2804,1011,1227,564,580
3014,BCRABL_2170,5626,7398,3376,3019
3015,BCRABL_2094,547,761,275,276
3016,BCRABL_515,1868,2463,1455,1156
3017,BCRABL_996,979,1264,556,543
3018,BCRABL_1302,415,568,237,296
3019,BCRABL_2555,22682,30536,12304,11501
3020,BCRABL_2597,2101,2700,1261,1462
3021,BCRABL_210,415,557,240,181
3022,BCRABL_2651,442,618,279,228
3023,BCRABL_1100,4616,5967,2206,2001
3024,BCRABL_2587,2230,3077,1632,1302
3025,BCRABL_2674,122,183,84,63
3026,BCRABL_855,392,550,255,257
3027,BCRABL_2585,5466,7693,3869,3375
3028,BCRABL_2589,9493,13113,6782,6020
3029,BCRABL_1972,1887,2511,1501,1365
3030,BCRABL_2192,1766,2418,1127,1079
3031,BCRABL_818,1078,1421,730,595
3032,BCRABL_1031,2516,3399,1727,1687
3033,BCRABL_889,3547,4716,2253,2049
3034,BCRABL_1062,1376,1936,1031,804
3035,BCRABL_796,887,1131,487,469
3036,BCRABL_1046,125,164,116,112
3037,BCRABL_2780,4912,6565,2391,2450
3038,BCRABL_1294,369,532,253,245
3039,BCRABL_2781,2442,3485,1839,1485
3040,BCRABL_2374,1841,2315,985,899
3041,BCRABL_2688,4264,5513,2836,2586
3042,BCRABL_1097,1351,1783,623,569
3043,BCRABL_2847,1824,2280,1087,920
3044,BCRABL_2149,117,188,139,87
3045,BCRABL_1042,914,1164,688,693
3046,BCRABL_2388,410,553,205,188
3047,BCRABL_2460,1271,1714,669,841
3048,BCRABL_1050,6156,8339,3810,3565
3049,BCRABL_1098,5297,7228,2706,2243
3050,BCRABL_886,2578,3427,733,621
3051,BCRABL_2673,75,79,34,37
3052,BCRABL_2786,1785,2507,942,897
3053,BCRABL_2558,766,1064,524,453
3054,BCRABL_516,8685,11876,5683,5871
3055,BCRABL_2172,5547,7189,3118,2647
3056,BCRABL_2787,689,1002,493,473
3057,BCRABL_2811,504,650,302,229
3058,BCRABL_888,2175,2880,1313,1358
3059,BCRABL_769,1072,1352,613,513
3060,BCRABL_2782,2130,2938,1526,1363
3061,BCRABL_2788,7286,10015,5176,4787
3062,BCRABL_2836,1086,1485,879,776
3063,BCRABL_2789,2873,3997,1817,1754
3064,BCRABL_2276,4648,6112,2540,2437
3065,BCRABL_2771,2357,3113,1245,1045
3066,BCRABL_816,1699,2284,1088,1041
3067,BCRABL_2778,6209,8508,4262,3821
3068,BCRABL_2221,932,1279,697,621
3069,BCRABL_1319,618,862,570,407
3070,BCRABL_1599,921,1339,617,529
3071,BCRABL_2595,1106,1506,813,754
3072,BCRABL_762,1928,2544,1114,773
3073,BCRABL_2772,4103,5419,2080,2030
3074,BCRABL_1293,378,532,315,230
3075,BCRABL_122,10611,14598,7202,6549
3076,BCRABL_1170,664,942,373,319
3077,BCRABL_2150,235,303,145,151
3078,BCRABL_1295,283,402,185,190
3079,BCRABL_2943,1174,1473,696,785
3080,BCRABL_1571,552,783,540,448
3081,BCRABL_2899,8718,12133,5133,4886
3082,BCRABL_2942,1208,1653,693,784
3083,BCRABL_2783,5641,7366,2995,2896
3084,BCRABL_795,1101,1472,646,552
3085,BCRABL_2592,59,80,42,62
3086,BCRABL_2784,1239,1846,849,745
3087,BCRABL_815,2488,3329,1665,1537
3088,BCRABL_819,543,693,292,250
3089,BCRABL_2593,229,326,146,152
3090,BCRABL_1300,982,1341,755,713
3091,BCRABL_2273,1043,1291,716,656
3092,BCRABL_2774,8665,11386,4572,4161
3093,BCRABL_2777,7258,9389,5109,4543
3094,BCRABL_2769,3817,5086,1309,1334
3095,BCRABL_811,22569,30297,11781,11130
3096,BCRABL_2171,5001,6715,2564,2754
3097,BCRABL_2148,407,551,255,255
3098,BCRABL_543,1071,1510,707,575
3099,BCRABL_1647,1667,2431,1212,1157
3100,BCRABL_1297,262,396,159,134
3101,BCRABL_923,13203,17727,7680,7197
3102,BCRABL_2194,811,1060,416,535
3103,BCRABL_2294,7790,10715,4720,4348
3104,BCRABL_621,2792,3544,1602,1574
3105,BCRABL_2280,375,441,168,287
3106,BCRABL_98,633,916,390,319
3107,BCRABL_2776,5784,8015,3554,3285
3108,BCRABL_2278,5839,7808,3394,2852
3109,BCRABL_2277,4287,5625,2387,2238
3110,BCRABL_2615,162,184,101,73
3111,BCRABL_2292,171,216,121,125
3112,BCRABL_2612,750,1043,545,392
3113,BCRABL_2275,1421,1735,775,921
3114,BCRABL_3037,5619,7681,3118,3357
3115,BCRABL_808,2310,3086,1424,1606
3116,BCRABL_2594,727,982,479,527
3117,BCRABL_2758,1224,1796,1061,753
3118,BCRABL_97,622,867,228,272
3119,BCRABL_2279,3401,4409,1966,1802
3120,BCRABL_3088,4165,5586,2542,2149
3121,BCRABL_2813,2640,3426,1482,1233
3122,BCRABL_1183,1597,2103,954,825
3123,BCRABL_2291,3158,4547,2232,2129
3124,BCRABL_805,6072,8216,3680,3200
3125,BCRABL_812,4355,5739,2763,2357
3126,BCRABL_2556,576,815,401,336
3127,BCRABL_2790,1355,1647,964,916
3128,BCRABL_1043,2304,3062,1283,1314
3129,BCRABL_2652,1134,1403,690,585
3130,BCRABL_903,2413,3172,1535,1243
3131,BCRABL_813,13800,18254,6335,5742
3132,BCRABL_1396,4265,6023,2412,2098
3133,BCRABL_2557,305,445,250,282
3134,BCRABL_924,4691,6380,2925,2660
3135,BCRABL_3119,10998,15094,7199,6597
3136,BCRABL_2480,1109,1523,653,572
3137,BCRABL_1296,207,299,181,166
3138,BCRABL_2375,6227,8456,3317,3120
3139,BCRABL_2773,1992,2485,1031,911
3140,BCRABL_1181,2866,3801,1687,1677
3141,BCRABL_1182,1570,2025,863,808
3142,BCRABL_2775,320,394,127,136
3143,BCRABL_798,1863,2462,910,704
3144,BCRABL_2359,675,920,476,377
3145,BCRABL_814,952,1248,610,601
3146,BCRABL_2770,2343,2946,1102,1110
3147,BCRABL_1318,563,762,395,315
3148,BCRABL_2767,8452,10856,3734,3284
3149,BCRABL_517,1317,1582,707,652
3150,BCRABL_2768,1823,2300,882,707
3151,BCRABL_797,7192,10051,4585,4004
3152,BCRABL_2645,460,618,324,248
3153,BCRABL_2293,215,300,109,126
3154,Control_AAVS1_0,5,2,376,281
3155,Control_AAVS1_1,10,5,771,766
3156,Control_AAVS1_2,20,8,1800,1549
3157,Control_AAVS1_3,11,3,695,685
3158,Control_AAVS1_4,21,5,1352,1041
3159,Control_AAVS1_5,19,6,1431,1273
3160,Control_AAVS1_6,31,10,1784,1565
3161,Control_AAVS1_7,8,7,808,699
3162,Control_AAVS1_8,9,7,1010,981
3163,Control_AAVS1_9,7,0,763,620
3164,Control_AAVS1_10,16,12,829,913
3165,Control_AAVS1_11,8,4,750,681
3166,Control_AAVS1_12,19,4,1181,1175
3167,Control_AAVS1_13,4,3,502,385
3168,Control_AAVS1_14,19,5,971,860
3169,Control_AAVS1_15,32,17,2052,2019
3170,Control_AAVS1_16,7,8,835,626
3171,Control_AAVS1_17,25,11,1255,1149
3172,Control_AAVS1_18,8,6,531,468
3173,Control_AAVS1_19,12,6,861,783
3174,Control_AAVS1_20,8,7,681,620
3175,Control_AAVS1_21,30,15,2072,1785
3176,Control_AAVS1_22,17,6,1344,1104
3177,Control_AAVS1_23,10,3,877,601
3178,Control_AAVS1_24,29,9,2006,1730
3179,Control_AAVS1_25,26,9,1646,1476
3180,Control_AAVS1_26,8,6,968,964
3181,Control_AAVS1_27,9,2,899,713
3182,Control_AAVS1_28,25,8,1680,1635
3183,Control_AAVS1_29,25,16,1897,1675
3184,Control_AAVS1_30,26,7,2022,1930
3185,Control_AAVS1_31,13,11,929,866
3186,Control_AAVS1_32,7,1,476,431
3187,Control_AAVS1_33,15,1,651,507
3188,Control_AAVS1_34,7,6,548,507
3189,Control_AAVS1_35,38,15,2746,2376
3190,Control_AAVS1_36,11,9,1167,1058
3191,Control_AAVS1_37,22,7,1327,1224
3192,Control_AAVS1_38,18,6,1256,1311
3193,Control_AAVS1_39,15,2,811,706
3194,Control_AAVS1_40,11,4,676,686
3195,Control_AAVS1_41,10,3,715,584
3196,Control_AAVS1_42,0,6,198,180
3197,Control_AAVS1_43,7,8,945,861
3198,Control_AAVS1_44,7,7,708,661
3199,Control_AAVS1_45,7,1,562,521
3200,Control_AAVS1_46,17,7,1034,860
3201,Control_AAVS1_47,10,2,399,385
3202,Control_AAVS1_48,6,3,370,378
3203,Control_AAVS1_49,10,4,940,983
3204,Control_AAVS1_50,4,1,426,408
3205,Control_AAVS1_51,17,6,713,699
3206,Control_AAVS1_52,12,6,1052,785
3207,Control_AAVS1_53,17,15,989,944
3208,Control_AAVS1_54,26,5,1027,943
3209,Control_AAVS1_55,40,11,2084,2049
3210,Control_AAVS1_56,15,7,1601,1323
3211,Control_AAVS1_57,10,5,670,695
3212,Control_AAVS1_58,18,5,1137,1035
3213,Control_AAVS1_59,9,6,573,546
3214,Control_AAVS1_60,24,15,2430,2332
3215,Control_AAVS1_61,8,4,640,647
3216,Control_AAVS1_62,5,2,641,490
3217,Control_AAVS1_63,19,9,1176,1179
3218,Control_AAVS1_64,9,7,854,855
3219,Control_AAVS1_65,17,7,769,754
3220,Control_AAVS1_66,31,11,1700,1617
3221,Control_AAVS1_67,6,0,539,510
3222,Control_AAVS1_68,12,3,719,768
3223,Control_AAVS1_69,19,6,1098,948
3224,Control_AAVS1_70,11,4,810,771
3225,Control_AAVS1_71,7,5,604,514
3226,Control_AAVS1_72,13,10,1424,1289
3227,Control_AAVS1_73,18,8,1239,1454
3228,Control_AAVS1_74,19,14,1806,1694
3229,Control_AAVS1_75,6,0,477,510
3230,Control_AAVS1_76,34,22,2803,2514
3231,Control_AAVS1_77,13,3,996,813
3232,Control_CCR5_0,22,8,1573,1476
3233,Control_CCR5_1,11,8,898,673
3234,Control_CCR5_2,17,9,1322,1117
3235,Control_CCR5_3,35,17,2332,2275
3236,Control_CCR5_4,16,6,1067,861
3237,Control_CCR5_5,16,4,1002,891
3238,Control_CCR5_6,21,7,1616,1548
3239,Control_CCR5_7,15,9,1155,1189
3240,Control_CCR5_8,19,16,1583,1507
3241,Control_CCR5_9,14,4,1088,1010
3242,Control_CCR5_10,32,8,1952,1499
3243,Control_CCR5_11,44,18,2952,2733
3244,Control_CCR5_12,19,8,1261,1035
3245,Control_CCR5_13,18,10,1359,978
3246,Control_CCR5_14,3,1,436,389
3247,Control_CCR5_15,11,6,752,645
3248,Control_CCR5_16,31,14,2700,2299
3249,Control_CCR5_17,16,8,1048,1079
3250,Control_CCR5_18,2,5,548,519
3251,Control_CCR5_19,22,9,1387,1215
3252,Control_CCR5_20,8,2,449,424
3253,Control_CCR5_21,11,5,842,877
3254,Control_CCR5_22,6,0,520,450
3255,Control_CCR5_23,11,13,1446,1207
3256,Control_CCR5_24,10,10,733,749
3257,Control_CCR5_25,15,4,691,687
3258,Control_CCR5_26,27,15,2012,1741
3259,Control_CCR5_27,18,12,1234,1046
3260,Control_CCR5_28,8,1,555,503
3261,Control_CCR5_29,6,5,632,608
3262,Control_CCR5_30,11,4,991,781
3263,Control_CCR5_31,27,7,1516,1293
3264,Control_CCR5_32,13,8,1217,1032
3265,Control_CCR5_33,19,10,992,1066
3266,Control_CCR5_34,13,4,866,842
3267,Control_CCR5_35,18,8,1088,1135
3268,Control_CCR5_36,24,5,1613,1680
3269,Control_CCR5_37,28,17,2042,1773
3270,Control_CCR5_38,22,7,1916,1776
3271,Control_CCR5_39,15,7,795,703
3272,Control_CCR5_40,15,6,792,632
3273,Control_CCR5_41,24,13,1055,1187
3274,Control_CCR5_42,10,4,680,535
3275,Control_CCR5_43,26,10,2375,2119
3276,Control_CCR5_44,9,2,658,642
3277,Control_CCR5_45,7,2,332,401
3278,Control_CCR5_46,21,8,1096,1066
3279,Control_CCR5_47,17,9,884,1031
3280,Control_CCR5_48,9,3,764,690
3281,Control_CCR5_49,11,4,530,643
3282,Control_CCR5_50,27,4,1023,985
3283,Control_CCR5_51,10,5,1084,1034
3284,Control_CCR5_52,30,7,1472,1127
3285,Control_CCR5_53,25,19,1908,1660
3286,Control_CCR5_54,14,3,910,1244
3287,Control_CCR5_55,19,11,1765,1564
3288,Control_CCR5_56,15,4,703,619
3289,Control_CCR5_57,19,8,1246,1196
3290,Control_CCR5_58,11,5,586,504
3291,Control_CCR5_59,17,13,1464,1256
3292,Control_CCR5_60,26,4,1370,1200
3293,Control_CCR5_61,20,10,1305,1260
3294,Control_CCR5_62,28,6,1471,1303
3295,Control_CCR5_63,36,11,1742,1948
3296,Control_CCR5_64,47,14,3051,2897
3297,Control_CCR5_65,11,6,991,996
3298,Control_CCR5_66,10,6,623,558
3299,Control_CCR5_67,12,11,817,765
3300,Control_CCR5_68,7,3,832,744
3301,Control_CCR5_69,6,4,695,771
3302,Control_CCR5_70,25,7,1191,962
3303,Control_CCR5_71,10,5,758,790
3304,Control_CCR5_72,11,5,883,881
3305,Control_CCR5_73,10,4,879,832
3306,Control_CCR5_74,25,7,1570,1400
3307,Control_CCR5_75,11,3,1023,852
3308,Control_CCR5_76,5,5,643,545
3309,Control_CCR5_77,17,9,1372,1256
3310,Control_CCR5_78,20,6,1086,1055
3311,Control_CCR5_79,28,20,1977,2059
3312,Control_CCR5_80,13,6,953,1163
3313,Control_CCR5_81,28,7,1578,1809
3314,Control_CCR5_82,9,4,919,768
3315,Control_CCR5_83,16,9,1048,935
3316,Control_CCR5_84,14,7,965,888
3317,Control_CCR5_85,35,6,1512,1514
3318,Control_CCR5_86,2,0,232,162
3319,Control_CCR5_87,17,12,1143,1153
3320,Control_CCR5_88,5,5,305,353
3321,Control_CCR5_89,13,11,1284,1151
3322,Control_CCR5_90,24,10,1706,1515
3323,Control_CCR5_91,11,9,1111,1133
3324,Control_CCR5_92,17,8,1302,1194
3325,Control_ROSA26_0,31,9,1328,1246
3326,Control_ROSA26_1,37,11,1736,1570
3327,Control_NT_0,14,6,967,1091
3328,Control_NT_1,17,6,1337,1112
3329,Control_NT_2,13,6,1175,1038
3330,Control_NT_3,16,11,2133,1831
3331,Control_NT_4,29,8,1632,1700
3332,Control_NT_5,30,11,2298,1985
3333,Control_NT_6,16,8,839,700
3334,Control_NT_7,10,4,765,881
3335,Control_NT_8,19,9,955,974
3336,Control_NT_9,9,7,1124,1043
3337,Control_NT_10,22,9,1472,1537
3338,Control_NT_11,33,13,1727,1540
3339,Control_NT_12,16,8,1181,889
3340,Control_NT_13,4,2,547,444
3341,Control_NT_14,9,2,654,587
3342,Control_NT_15,19,8,1466,1254
3343,Control_NT_16,8,5,660,584
3344,Control_NT_17,28,20,2402,2169
3345,Control_NT_18,17,8,851,932
3346,Control_NT_19,18,9,1602,1378
3347,Control_NT_20,14,4,1148,1029
3348,Control_NT_21,9,3,897,688
3349,Control_NT_22,28,9,1834,1518
3350,Control_NT_23,6,8,986,862
3351,Control_NT_24,8,5,922,716
3352,Control_NT_25,14,4,886,712
3353,Control_NT_26,9,4,862,950
3354,Control_NT_27,10,5,884,826
3355,Control_NT_28,21,8,1734,1513
3356,Control_NT_29,23,12,1093,1077
3357,Control_NT_30,27,15,2056,2097
3358,Control_NT_31,4,0,373,372
3359,Control_NT_32,11,12,1201,1094
3360,Control_NT_33,31,7,1965,1964
3361,Control_NT_34,12,10,707,551
3362,Control_NT_35,16,3,1010,901
3363,Control_NT_36,14,3,1026,901
3364,Control_NT_37,24,10,1081,1034
3365,Control_NT_38,42,14,3111,2490
3366,Control_NT_39,9,11,991,894
3367,Control_NT_40,26,11,1547,1492
3368,Control_NT_41,11,4,748,808
3369,Control_NT_42,16,4,1087,937
3370,Control_NT_43,19,8,957,632
3371,Control_NT_44,26,14,1684,1361
3372,Control_NT_45,13,7,1006,882
3373,Control_NT_46,20,8,2163,1987
3374,Control_NT_47,21,2,843,888
3375,Control_NT_48,14,8,894,807
3376,Control_NT_49,24,13,1544,1429
3377,Control_NT_50,3,6,226,202
3378,Control_NT_51,20,6,1163,960
3379,Control_NT_52,9,7,933,944
3380,Control_NT_53,7,4,510,421
3381,Control_NT_54,24,10,1215,1153
3382,Control_NT_55,20,10,1199,1152
3383,Control_NT_56,6,2,651,649
3384,Control_NT_57,12,3,667,518
3385,Control_NT_58,28,8,1362,1326
3386,Control_NT_59,8,2,702,818
3387,Control_NT_60,20,7,1071,1032
3388,Control_NT_61,2,2,241,231
3389,Control_NT_62,5,1,590,530
3390,Control_NT_63,26,10,1876,1602
3391,Control_NT_64,8,4,662,597
3392,Control_NT_65,20,10,1517,1228
3393,Control_NT_66,6,3,586,533
3394,Control_NT_67,25,15,2383,1995
3395,Control_NT_68,7,4,472,512
3396,Control_NT_69,20,8,1814,1574
3397,Control_NT_70,7,4,992,1000
